Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
New Zealand,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,1763,,1744,,1654,,2549,,1815,,2363,,4232,,5818,,3355,,4515,,5115,,6125,,8707,,11691,,11446,,12062,,14099,,13662,,13261,,20016,,22522,,19429,,16598,,19294,,27823,,32941,,29444,,28531,,29889,,29722,,28209,,23065,,21492,,20157,,25648,,24454,,23947,,22305,,21500,,24153,,20822,,21347,,24074,,23654.81,
New Zealand,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,N,0,...,0,...,0,...,0,N,49,,8,,0,...,0,...,215,,0,...,524,,125,,460,,241,,306,,591,,146,,224,,0,...,127,,266,,169,,177,,217,,258,,128,,247,,147.37,
Nicaragua,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,1472,,1073,,1108,,601,,550,,413,,155,,19,,19,,3,,1,,0,...,78,,525,,234,,936,,1105,,1878,,2997,,2844,,2411,,2694,,2751,,2240,,2429,,2591,,3316,,3657,,4016,,4906,,4674,,5252,,4460,,5204,,5711,,5582,,5937,,6646,,6319,,5283,,4417,,4296,,5724,,6198.82,
Nicaragua,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,827,,1016,,565,,394,,647,,99,,754,,500,E,46,,0,N,10,,0,...,0,...,0,...,0,...,1495,,2199,,1198,,1220,,1629,,1632,,1899,,2525,,3114,,3108,,2573,,3432,,3306,,2916,,3945,,4008,,4966,,3683,,3909,,4540,,5696,,7343,,6290,,7379,,8911,,8871,,5164,,5337,,5845.96,
Niger,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,10,,1487,,347,,2840,,12,,100,,40,E,35,,13,,37,,23,,9,E,0,...,5,E,0,...,0,...,0,...,96,E,29,E,7,E,0,...,119,,246,,1604,,1618,,6668,,8025,,5904,,3642,,2260,,653,,287,,446,,405,,556,,815,,831,,1228,,1364,,658,,430,,326,E,344,E,403.95,E
Niger,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,30,,56,,89,,300,,228,,692,,430,E,164,,164,,230,E,512,,600,E,453,,1464,,1067,,1520,E,909,,259,E,497,E,563,E,539,,660,,490,,484,,893,,667,,553,,462,,557,,430,,350,,419,,676,,1000,,1830,,1335,,1519,,1718,,1950,,3739,,4758,,4837,E,5024,E,5767.65,E
Niger,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,75,,0,...,134,,3,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,11,,0,...,0,...,0,...,48,,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Nigeria,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,202,,0,...,0,...,16,,0,...,0,...,0,...,0,...,1,,0,...,0,...,525,,158,,324,,1252,,860,E,702,E,105,E,339,E,390,E,93,,474,E,0,...,14,,224,E,628,E,597,E,246,E,605,E,754,E,813,,1168,,683,,97,E,327,,22460,,9270,E,63541,E,150,E,3133,E,108,E,413,E,134,E,149.84,
Nigeria,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,225864,E,290494,E,430565,E,522451,E,502810,E,673009,E,794206,E,511826,E,362260,E,226216,E,189973,E,399530,E,289796,E,440644,E,451391,E,458187,E,231240,E,362417,E,234744,E,271641,E,389574,E,318296,,420033,,407326,,317646,,614952,,548281,,634418,E,783578,E,848047,E,1335477,E,1018620,,1060969,,1210989,E,1411865,,1750689,E,1106598,E,882966,E,1006256,E,882515,E,608686,E,484608,,522685,,609498.42,
North Macedonia,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,240,,75,,205,,30,,20,,0,...,38,,27,,29,,24,,7,,49,,49,,59,,28,,195,,287,,372,,293,,278,,105,,120,,143,,106,,225,,597,,979,,1056.32,
North Macedonia,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4954,,6788,,7411,,7313,,9137,,6586,,7872,,7324,,6516,,5951,,6948,,6175,,7073,,5982,,7183,,7587,,6957,,6563,,6254,,6883,,5842,,6285,,7287,,7656,,7746,,7859,,8612,,8390.42,
Northern Mariana Is.,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,25,E,30,E,17,E,20,E,14,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Norway,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,849438,,880768,,648123,,730947,,637817,,700635,,662299,,777608,,702016,,644913,,557715,,643499,,604174,,582273,,671087,,920430,,1038607,,1180323,,1307445,,1356225,,1508990,,1631583,,1556134,,1619676,,1674482,,1580278,,1634564,,1627187,,1447079,,1414392,,1285496,,1473238,,1599194,,1776020,,1813839,,1541592,,1463073,,1429394,,1596457,,1509510,,1359963,,1558378,,1591906,,1433785.87,
Norway,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,29381,,30344,,34791,,47260,,73163,,65848,,49798,,22409,,44949,,94858,,110864,,72114,,158046,,201417,,183049,,262914,,279183,,332831,,386048,,505323,,539648,,677694,,601322,,702268,,862563,,790143,,721834,,644805,,585243,,560442,,558816,,631474,,618169,,808792,,595398,,614137,,640746,,564561,,652555,,596274,,608964,,618814,,604423,,585685.92,
Oman,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,250,E,2384,,5186,,7516,,8851,,12489,,14151,,17567,,18669,,17992,,19945,,34098,,27032,,32692,,28862,,28807,,45381,,44154,,58889,,56217,,55897,,45540,,30388,,35139,,25696,,41110,,39050,,28150,,24296,,48123,,36108,,53039,,62934,,84681,,61855,,63258,,83754,,76781,,107305,,122676,,109051,E,265729,,187359.78,E
Oman,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,1000,E,1036,,902,,747,,553,,1097,,934,,680,,1081,,1042,,1185,,1795,,750,,669,,955,,6731,,8912,,15373,,12283,,10518,,17985,,14086,,17318,,9356,,10932,,11429,,8924,,8746,,4819,,13009,,8192,,9323,,12575,,12887,,11885,,16845,,16860,,13537,,17786,,27047,,31480,,25996,,23663,,17987.94,E
Oman,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1067,,103,,30,,19,,383,,2,,92,,1361,,108,,585,,1367,,558,,0,...,0,...,0,...,4225,,2754,,0,...
Pakistan,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,19399,,23915,,23384,,14427,,16550,,9325,,6274,,10779,,16098,,22577,,22017,,23632,,28059,,31376,,28585,,31089,,45974,,67302,,46601,,41965,,43633,,54344,,43632,,66392,,62366,,65328,,74744,,84241,,92061,,87232,,126382,,118576,,111505,,107262,,94262,,108978,,109663,,103733,,107634,,90299,,80157,,112149,,128053,,114563.73,
Pakistan,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,164,,166,,108,,271,,210,,119,,214,,70,,66,,157,,187,,378,,237,,148,,159,,224,,204,,143,,143,,76,,166,,113,,134,,151,,217,,460,,955,,1509,,1923,,8661,,2591,,2231,,1201,,1754,,2080,,3277,,4673,,10256,,4469,,403,,315,,313.6,
Pakistan,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...,20,,0,...,0,...,0,...,0,...,0,...,29,,0,...,26,,0,N,0,N,0,N,0,N,0,N,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Palau,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,205,,100,E,0,...,0,...,0,...,89,,50,E,60,E,156,E,161,E,0,...,0,...,0,...,0,...,16,E,46,E,189,E,115,E,50,E,58,E,74,E,40,E,17,E,62,E,109,E,221,E,292,E,151,E,124,E,212,E,102,E,90,,106,E,159,E,135,,134,,397,,308,E,358.01,E
Palau,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,78,E,80,E,68,E,840,E,308,E,114,E,19,E,62,E,87,E,109,E,100,E,107,E,110,E,187,E,402,,504,,416,,304,,259,,307,,328,E,243,,401,,297,,395,,371,,446.05,E
Palestine,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,87,,44,,57,,18,,92,,41,,83,,0,...,119,E,112,E,115,E,195,,197,E
Palestine,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3049,,3252,,1760,,2173,,2118,,1460,,1662,,2287,E,4592,E,5778,E,6012,E,6266,,7333,E
Palestine,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,86,,42,,56,,18,,92,,41,,83,,117,E,0,...,0,...,0,...,0,...,0,...
Panama,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,28023,,43795,,15788,,27173,,42146,,16601,,6109,,17978,,8935,,65469,,22254,,33533,,18019,,36118,,21502,,25894,,22266,,30827,,37972,,35653,,11634,,25476,,30311,,38882,,74447,,90211,,69102,,96750,,82776,,76713,,83258,,73884,,93838,,86985,,47198,,29308,,34160,,41600,,58495,,42023,,45742,,45547,,60432,,77475.45,
Panama,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,1615,,1569,,1993,,2614,,3125,,2940,,3071,,3818,,4107,,3964,,3457,,4551,,3517,,5043,,4606,,4371,,5252,,4879,,4925,,5067,,6305,,5438,,7496,,6372,,7364,,8018,,7987,,9882,,7734,,10038,,9921,,9835,,11053,,11067,,11462,,13016,,14902,,14342,,15172,,16765,,15872,,14791,,18922,,18487.57,
Panama,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,0,...,0,...,0,...,7,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Papua New Guinea,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,19377,,24079,,45703,,27312,,33078,,29811,,2725,,541,,2521,,8436,,120,,238,,5,,145,,849,,880,,1126,,477,,1517,E,2416,E,1400,E,1768,E,8341,E,15193,E,27461,E,35489,E,43033,,59376,E,40211,E,41347,E,57313,E,64542,E,51725,E,49209,,60516,E,61588,,63451,,59358,E,55859,E,66220,E,80301,E,98050,E,80107,E,125449.13,E
Papua New Guinea,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,22437,,12000,E,17000,E,27900,E,28740,E,34105,,26863,,28293,,28947,,30770,,34482,,34531,,35196,,34840,,33979,,23950,E,22533,E,25236,E,24038,E,17950,,28029,,18289,E,17232,,10086,E,9477,,7745,,12592,,12576,,13700,,14220,E,14500,E,18877,E,18407,E,18335,E,15777,E,10449,,12724,,16157,E,19229,E,25832,E,25753,E,33208,E,28515,E,26866.3,E
Papua New Guinea,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,42,,0,...,1,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Paraguay,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,38,E,15,E,15,E,13,E,6,E,0,...,0,...,5,,26,,28,,16,,16,,105,,14,,25,,19,,10,,17,,64,,69,,24,,26,,29,,44,,117,,162,,96,,28,,13,,13,,8,,8,,5,,0,...,0,...,0,N,0,...,48,,96,,500,,0,...
Paraguay,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,192,,209,,100,,198,,226,,226,,78,,131,,185,,204,,286,,440,,458,,754,,1151,,875,,1431,,1227,,1086,,628,,741,,708,,444,,402,,646,,795,,598,,924,,1434,,1330,,1679,,1516,,1652,,1744,,2117,,1699,,1709,,1692,,2113,,1999.08,
Peru,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,643640,,522195,,576866,,655367,,624629,,532484,,718450,,262323,,557689,,685475,,775827,,762457,,846240,,1249740,,1166000,,1214500,,1129512,,1719049,,2534469,,2017739,,1941221,,2207586,,773564,,1787452,,2681317,,2352057,,1725658,,1601901,,2087319,,2329441,,1732900,,1688933,,1930360,,1934576,,1392729,,1663271,,1763508,,1068323,,1101625,,871075,,816110,,1320908,,1308898,,1349021.18,
Peru,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,229,,252,,75,,393,,535,,830,,195,,138,,707,E,250,E,13,E,1,,3,,0,...,24,,853,,810,E,1027,,1574,,2869,,4672,,4409,,11771,,16618,,26777,,35623,,38917,,31653,,33520,,63538,,23536,,37735,,44769,,61146,,110980,,71016,,57686,,104076,,93679,,116464,,121537,,118654,,109153,,94168.62,
Philippines,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,10216,,19183,,31560,,43437,,64450,,57720,,38397,,42021,,39072,,42153,,41045,,43961,,55787,,66457,,64797,,65782,,64734,,95327,,101217,,90703,,106203,,96530,,133165,,96052,,119276,,89758,,96961,,110406,,105367,,72886,,94132,,112615,,149110,,142285,,147969,,143966,,174428,,221364,,183287,,154650,,164633,,253825,,205515,,144918.99,
Philippines,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,61823,,35761,,46344,,44076,,52315,,45243,,81003,,22516,,6091,,28464,,68686,,104602,,163019,,194707,,191206,,186516,,213010,,201188,,230942,,253953,,254754,,280296,,164485,,235784,,225528,,161019,,195851,,133203,,112714,,156867,,140634,,146220,,151812,,224492,,160740,,168785,,226904,,216168,,247589,,324075,,356051,,415579,,384161,,373809.5,
Poland,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,97055,E,85573,E,55176,E,76485,E,76044,E,68196,E,62481,E,87361,E,58457,E,65517,E,81156,E,96381,E,122322,E,120133,E,112585,E,108947,E,176824,,143242,,186540,,166988,,190729,,186891,,135198,,146921,,141419,,162470,,167973,,150079,,161255,,164908,,177764,,194880,,184642,,206945,,220732,,272736,,237897,,251631,,250126,,286503,,318738,,290445,,312024,,336526.17,
Poland,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,176705,,169594,,223156,,235950,,133332,,98799,,71340,,93830,,140665,,177811,,192294,,249466,,272484,,267474,,159353,,100154,,162633,,169989,,199168,,187283,,215407,,238355,,257204,,234035,,256689,,259608,,212775,,216247,,252498,,252821,,254797,,255556,,273516,,282606,,311167,,308784,,301947,,332249,,341177,,337938,,367151,,379070,,395679,,379893.69,
Portugal,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,45284,,47817,,50495,,53160,,53321,,44588,,48714,,51675,,54733,,58608,,63870,,58833,,63903,,81963,,85868,,90811,,70144,,67167,,71112,,84033,,73231,,73696,,74998,,85535,,80733,,80677,,84414,,89704,,104002,,100195,,112775,,122275,,122307,,116904,,141683,,153384,,198000,,213653,,214865,,208087,,196574,,201764,,204807,,216877.37,
Portugal,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,98551,,98446,,78515,,81974,,79179,,79138,,92976,,91626,,98842,,131034,,131568,,160052,,177060,,162823,,195885,,221873,,208905,,218509,,233845,,239157,,257775,,252676,,264579,,288203,,264237,,272094,,273874,,277524,,280179,,283469,,307920,,323761,,290925,,296627,,282860,,294426,,326948,,352314,,346509,,346882,,367790,,380538,,373670,,359415.01,
Qatar,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,25,,0,...,0,...,0,N,0,N,14,,0,...,6,,1319,,1509,,2187,,2269,,2260,,2319,,0,...,1413,,2494,,2440,,3246,,5732,,3838,,1579,,2733,,1618,,1646,,1036,,763,,10,,23.07,
Qatar,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,222,,440,,464,,812,,517,,591,,530,,638,E,931,,746,E,749,E,904,,1250,,1672,,1723,,2150,,2166,,1452,,506,E,2512,,2858,,2837,,3608,,3534,,2288,,3811,,5814,,8214,,8606,,13507,,15954,E,15791,,21607,E,28429,,21068,,20135,,22559,,21482,,16446,,16095,,15330.43,
Qatar,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,14,,6,,32,,30,E,20,,14,,0,...,1,,52,,16,,0,...,3,,1,,12,,100,,6,,46,,36,,73,,39,,64,,5,,7,,9,,0,...,0,...,0,...,0,...,0,...
Romania,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,8917,,42,,294,,2840,,124,,207,,6,,52,,149,,319,,947,,109,,8,,119,,38,,710,,703,,1812,,342,,404,,2331,,2008,,3877,,2784,,3676,,2332,,2878,,2219,,2206,,2483.52,,3532.96,
Romania,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,73400,,70700,,60900,,96000,,110200,,83100,,58700,,49400,,41975,,46735,,37176,,39569,,42517,E,16901,E,79801,,13991,,6818,,25546,,32691,,22104,E,46914,,30757,,59437,,43790,,54437,,63506,,74508,,71879,,82920,,94876,,97226,,81236,,90836,,83469,,69249,,54699,,61379,,61363,,70864,,78255,,77975,,83376,,84792,,77416.71,
Russian Federation,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,471934,,1073930,,1376297,,1169704,,1191488,,1113505,,864381,,864243,,1070252,,1134259,,1171569,,1147336,,1161545,,1270376,,1257538,,1245610,,1316015,,1249959,,1564779,,1621668,,1603332,,1770997,,1636348,,1710518,,1735994,,1993751,,1973174,,1884879,
Russian Federation,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,53357,,50099,,362271,,474465,,516739,,744253,,534383,,562107,,529859,,703286,,644553,,740409,,779263,,898271,,737850,,876050,,802103,,736453,,771120,,668568,,654723,,687111,,614097,,396703,,339776,,426463,,382924,,430075.02,
Rwanda,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,38,,0,N,92,,341,,591,,297,,120,,316,,173,,1146,,1675,,1354,,1183.43,,1805.47,,7.57,
Rwanda,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,39,,61,,50,,79,,336,,154,,88,E,102,,240,,511,,228,,713,,197,,160,,157,,417,,832,,254,,100,E,100,E,66,,137,,143,,51,,130,E,102,,197,,110,,7,,58,,1256,,2642,,3598,,4989,,7037,,11931,,13299,,11908,,14420,,16027,,18359,,19712.54,,18324.93,,19683.56,
Rwanda,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,133,,311,,476,,444,E,355,E,588.38,,1765.15,,4945.45,
Réunion,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,37,,29,,25,,445,,762,,1175,,448,,528,,108,,207,,68,,313,,487,,1065,,521,,1068,,1600,,1474,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Réunion,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,3579,,3959,,4472,,4815,,5128,,4522,,4447,,5580,,4346,,5225,,5526,,5769,,5737,,6293,,5785,,6614,,7263,,7824,,8810,,8563,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Saint Helena,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,68,E,0,...,0,...,43,,27,,86,,80,,44,,70,E,155,,150,E,150,E,158,,160,E,177,E,131,E,350,E,341,E,191,E,160,E,355,E,309,E,276,E,336,E,572,E,478,E,596,E,790,E,510,E,372,E,694,E,387,E,419,E,428,E,624,E,807,E,688,E,652,E,659.77,E
Saint Helena,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,5,,4,,4,,3,,7,,6,,0,...,6,,0,...,0,...,0,...,0,...,0,...,0,...,75,,48,E,3,E,5,E,21,E,56,E,88,E,95,E,172,E,125,E,174,E,149,E,56,E,16,E,9,E,17,E,17,E,4,E,24,E,27,E,42,E,52,E,15,E,10,E,7.04,E
Saint Kitts and Nevis,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,5,,7,,7,E,18,,5,,4,,1,,3,,12,,7,,4,,3,,5,E,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,N,1,,0,...,0,...,1,,0,...,0,N,0,N,0,N,0,N,0,N,6,,6,,7,,5,,4,,4,E,9,E,6,E,1,E,1,E,5,,1,E,0,...
Saint Kitts and Nevis,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,310,,228,,218,,223,,244,,248,,279,,250,,314,,312,,296,,208,,295,,241,,265,E,159,E,122,E,100,E,59,E,879,,1421,,765,,136,E,728,,1114,,772,,819,,574,,594,,499,,694,,661,,648,,702,,768,,613,,349,E,437,E,520,E,540,E,369,E,743,,436,E,538.4,E
Saint Kitts and Nevis,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,1,,0,N,0,...,1,,6,,5,,4,,4,,0,...,0,...,0,...,0,...,0,...,5,,0,...,0,...
Saint Lucia,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,5,,1,,1,,0,...,6,,1,,0,N,0,...,5,,26,,37,,35,,4,,21,,14,,2,,3,,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,13,,0,N,0,N,0,N,0,N,0,N,25,,0,...,0,...,0,...,14,E,0,...,0,N,1,,1,,0,N,0,...,3.03,
