Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
New Zealand,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,81,,242,,1269,,554,,315,,305,,269,,224,,214,,1087,,1176,,1297,,1342,,1485,,1498,,1594,,1324,,29,,31,,0,N,1,,0,...,6,,0,N,0,N,6,,0,...,0,...,10,,0,...
New Zealand,"Sharks, rays, chimaeras",Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,1,,0,...,0,...,0,...,0,...,0,...,0,...,6,,9,,9,,0,...,0,N,2,,0,...,0,...,0,...,0,N,1,,4,,0,N,0,...,0,N,2.76,
Nicaragua,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,14,,139,,1,,0,N,22,,114,,8,,15,,33,,33,,44,,35,,52,,89,,19,,40,,49,,290,,94,,7,,63,,4,,6,,35,,13,,70.84,
Nicaragua,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,141,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Niger,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Niger,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,N,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Nigeria,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,E,0,...,0,...,5,,0,...,0,...,0,...,0,...,29,,0,...,0,...,0,...,0,...,0,...,0,...
Nigeria,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,638,,1028,,1510,,355,,1700,,1443,,35,E,1,E,0,...,12788,E,1799,,1914,,0,...,0,...,4,,126,,68,,510,E,0,...,0,...,0,...,0,...,0,...
North Macedonia,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
North Macedonia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,0,...,1,,2,,3,,3,,5,,8,,2,,6,,0,N,5,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0.89,
Norway,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,6109,,6075,,5330,,4097,,3237,,2068,,1859,,2234,,2148,,2218,,1919,,2201,,2731,,3859,,6703,,7009,,5074,,5128,,3415,,3533,,2809,,1658,,1241,,1596,,1761,,1709,,1235,,1139,,1119,,1095,,837,,716,,807,,685,,664,,371,,346,,348,,447,,340,,491,,356,,399,,748.65,
Norway,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,160,,24,,21,,22,,0,...,0,...,3,,80,,63,,29,,15,,6,,162,,230,,324,,322,,114,,36,,364,,322,,170,,170,,36,,65,,36,,460,,42,,44,,38,,59,,56,,53,,27,,15,,20,,2,,7,,0,N,0,N,1,,2,,3,,2,,2.65,E
Oman,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,12,,194,,65,,22,E,303,,3,,6,,54,,35,,159,,422,,565,,423,,190,E,490,,319,,141,,139,,89.58,E
Oman,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,13,,0,...,2,,20,,11,,0,...,2,,1,,6,,92,,2,,22,,0,N,22,,92,,91,,20,,126,,0.15,E
Oman,"Sharks, rays, chimaeras",Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6,,28,,0,...
Pakistan,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,167,,169,,200,,111,,122,,129,,250,,91,,125,,123,,170,,252,,345,,317,,240,,258,,364,,328,,174,,213,,163,,119,E,87,,85,,105,,88,,89,,56,,25,,1,,0,...,2,,3,,6,,0,...,0,...,0,...,0,...,55,,0,...,240,,71,,21,,0,...
Pakistan,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,53,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Palau,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Palau,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.08,E
Panama,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,70,,325,,4572,,7570,,5984,,3804,,5002,,5450,,3511,,2726,,3584,,5237,,599,,370,,273,,374,,644,,1238,,1996,,1726,,1501,,1163.3,
Panama,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,142,,0,...,12,,0,...,0,...,0,...,0,...,9,,105,,0,...,0,...,53,,0,...,32,,30,,16,,0,...,0,...,11,,0,...,0,...,26.54,
Papua New Guinea,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,42,E,0,...,0,...,0,...,7,E,0,...,40,,1,,7,,197,,11,E,10,E,17,E,17,E,12,E,41,E,45,E,1,,8,E,53,E,102,E,31,E,25,E,23,E,9.69,E
Papua New Guinea,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,E,0,...,0,...,0,...,0,...,0,N,0,...,5,E,0,...,0,...,0,...,0,...,1,E,0,...
Paraguay,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,...,1,,1,,0.95,
Peru,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,40,,10,,51,,0,...,331,,422,,153,,177,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,80,,143,,0,...,0,...,0,...,0,...,16,,1030,,476,,322,,515,,345,,183,,254,,575,,395,,841,,518,,1492,,1105,,1053,,1331,,779,,911,,1251,,1074,,703,,571,,290.89,
Peru,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,30,,58,,26,,224,,1245,,1110,,956,,1212,,2581,,2903,,2964,,4793,,4369,,4575,,3761,,3346,,3429,,4205,,2218,,2250,,674.92,
Philippines,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,19,,4,,0,...,0,...,0,...,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,189,,224,,137,,63,,50,,48,,35,,310,,38,,0,...,0,N,170,,129,,87,,0,N,82,,83,,71,,59,,168,,233,,148,,217,,666,,298,,138,,53,,1,,0,...
Philippines,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,0,...,0,...,0,...,0,...,0,...,0,N,0,...,3,,0,...,0,...,0,...,1,,0,...,0,N,26,,0,...,0,...,351,,466,,425,,475,,481,,336,,239,,176,,73,,209,,218,,91,,131,,148,,212.53,
Poland,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,9,,25,,0,N,0,...,0,...,0,...,0,...,10,,2,,0,N,1,,0,N,11,,6,,1,,2,,5,,30,,1,,5,,2,,5,,9,,12,,1.79,
Poland,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,24,,36,,41,,37,,10,,8,,13,,30,,15,,25,,20,,33,,35,,47,,87,,63,,312,,168,,156,,389,,200,,133,,42,,43.52,
Portugal,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,16,,231,,940,,83,,25,,685,,295,,754,,575,,780,,1184,,426,,585,,949,,1758,,1304,,1054,,1827,,1942,,2016,,1441,,1593,,1697,,2215,,2179,,1197,,2096,,3063,,3560,,4925,,5719,,11318,,8867,,10782,,13457,,14169,,14405.78,
Portugal,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,34,,34,,15,,110,,99,,128,,23,,189,,248,,427,,652,,692,,1009,,2068,,1772,,2251,,1810,,2041,,2402,,3011,,2358,,1788,,2668,,1359,,1940,,2800,,3771,,6209,,6009,,7182,,9255,,10070,,10223.82,
Qatar,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,1,,0,...,0,...,0,...,0,...,0,...,0,...,17,,3,,3,,29,,26.04,
Romania,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,2,,11,,3,,2,,0,N,3,,0,N,0,N,1,,2,,1,,0.81,
Romania,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,30,,0,...,0,...,0,...,0,...,0,...,0,...,3,,6,,5,,20,,15,,10,,36,,81,,357,,421,,333,,68,,224,,138,,69,,78,,54,,79,,25,,30.24,
Russian Federation,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10,,24,,100,,87,,3,,2,,15,,709,,978,,1300,,811,,1408,,249,,238,,306,
Russian Federation,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,11,,6,,4,,118,,55,,410,,621,,431,,334,,206,,260,,471,,838,,870,,364,,255,,324,,262,,236,,588.69,
Rwanda,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Réunion,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,3,,0,...,0,...,0,...,0,...,0,N,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Saint Helena,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,15,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Saint Kitts and Nevis,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Saint Kitts and Nevis,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,9,,0,...,0,N,1,,2,,0,N,2,,1,,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,11,E,0,...,0,...,0,...,0,N,0,...,0,...
Saint Lucia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,...,0,...,0,...,0,...,0,...,0,N,5,,0,...,0,...,0,...,0.01,
Saint Vincent/Grenadines,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7,,10,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Saint Vincent/Grenadines,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,N,0,...,0,N,0,N,0,...,0,...,2,,0,...,0,...,0,...
Samoa,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6,E,0,...,0,...,0,...,0,...,0,...,0,...,10,,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Saudi Arabia,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,12,,25,,0,...,23,E,10,E,80,E,40,,1,E,3,E,7,E,2,E,0,N,0,...,0,...,0,...
Saudi Arabia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,24,,0,...,0,...,1,,2,,26,,5,,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,9,,0,...,16,,4.28,
Saudi Arabia,"Sharks, rays, chimaeras",Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,25,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Senegal,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,5,,76,,241,,21,,102,,55,,10,,19,,54,,0,...,22,,39,,137,,308,,50,,191,,93,,65,,0,...,42,,19,,15,,299,E,63,,37,E,161,E,186,E,100,E,92,E,122,E,63,E,231,,362,,482,,261,,246,,70,E,79,E,15,,44,,71,,125,,67,,153.49,
Senegal,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,N,1,,0,N,0,...,2,,0,...,2,,1,,1,,1,,0,N,0,N,0,N,0,...,0,...,0,...,0,...,0,...,9,E,0,...,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...
Serbia,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...
Serbia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,69,,56,,7,,11,,8,,5,,5,,6,,4,,1,,2,,0,N,1,,3.03,
Serbia and Montenegro,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,3,,0,...,6,,1,E,5,,24,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Seychelles,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,1,,1,,1,,3,,1,,1,,0,N,4,,5,,6,,9,,22,,27,,105,,23,,14,,17,,15,,8,,11,,9,,3,E,4,,1,E,0,...,51,,8,,7,,5,,7,,6,,9,,2,,8,E,454,,491,,403,,286,,55,,69,,102,,25,,3,,26.52,
Sierra Leone,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,42,E,50,E,18,E,0,...,2,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,E,2,E,3,E,0,...,7,E,6,E,5,E,4,E,7,E,3.77,E
Sierra Leone,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Singapore,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,505,,394,,489,,511,,633,,688,,683,,777,,681,,676,,745,,1117,,914,,1568,,835,,938,,1075,,936,,1115,,2806,,2460,,1566,,1461,,2441,,2219,,1862,,1588,,2373,,3599,,3160,,3132,,2518,,4325,,4116,,3456,,4426,,4217,,3577,,2895,,4018,,3624,,3340,,3234,,3667.99,
Singapore,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,920,,1083,,1267,,955,,841,,814,,860,,1059,,908,,897,,848,,1174,,1904,,1209,,1024,,978,,1082,,1151,,1307,,2613,,2022,,1378,,1506,,2159,,2179,,2408,,2290,,3490,,4378,,3874,,3356,,3165,,4533,,4500,,3895,,6151,,5578,,5155,,4946,,5607,,5401,,3928,,4974,,5649.49,
Slovakia,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,N,1,,0,...,1,,0,...,0,N,0,N,0,N,0,N,2,,4,,2,,0,N,0,...,0.76,
Slovakia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,71,,0,...,9,,29,,53,,30,,24,,10,,14,,24,,27,,12,,18,,21,,26,,34,E,20,,18,,12,,21,,14,,28,,15,,11,,15,,18.84,
Slovenia,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,...,0,...,2,,0,...,0,...,0,...,0,...,0,...,88,,109,,4,,1,,1,,1,,4,,1,,1,,0,N,6,,15,,6,,6,,5.45,
Slovenia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,15,,18,,27,,15,,27,,29,,35,,45,,45,,38,,50,,209,,37,,44,,44,,57,,48,,47,,66,,50,,62,,64,,73,,58,,75,,64.17,
Solomon Islands,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,2,,5,,2,,3,,7,,4,,2,,202,,8,,0,...,223,,41,,0,...,2,E,1,E,2,E,2,E,3,E,3,E,7,E,2,E,1,E,2,E,6,E,4,E,5,E,3,E,3,E,3,E,1,,0,N,6,E
