TAXONOMIC_CODE,ALPHA_3_CODE,SCIENTIFIC_NAME,NAME.EN,NAME.FR,NAME.ES,EBXID,AUTHOR
1750101503,COM,Scomberomorus commerson,Narrow-barred Spanish mackerel,Thazard rayé indo-pacifique,Carite estriado Indo-Pacífico,3280,(Lacépède 1800)
1750101504,GUT,Scomberomorus guttatus,Indo-Pacific king mackerel,Thazard ponctué indo-pacifique,Carite del Indo-Pacífico,3281,(Bloch & Schneider 1801)
1750101505,STS,Scomberomorus lineolatus,Streaked seerfish,Thazard cirrus,Carite rayado,2482,(Cuvier 1831)
1750101506,KGM,Scomberomorus cavalla,King mackerel,Thazard barré,Carite lucio,2483,(Cuvier 1829)
1750101507,SSM,Scomberomorus maculatus,Atlantic Spanish mackerel,Thazard atlantique,Carite atlántico,3282,(Mitchill 1815)
1750101508,CER,Scomberomorus regalis,Cero,Thazard franc,Carite chinigua,2484,(Bloch 1793)
1750101509,SIE,Scomberomorus sierra,Pacific sierra,Thazard sierra du Pacifique,Carite sierra,3283,Jordan & Starks 1895
1750101511,MAW,Scomberomorus tritor,West African Spanish mackerel,Thazard blanc,Carite lusitánico,2485,(Cuvier 1832)
1750101512,NPH,Scomberomorus niphonius,Japanese Spanish mackerel,Thazard oriental,Carite oriental,3285,(Cuvier 1832)
1750101513,BBM,Scomberomorus semifasciatus,Broad-barred king mackerel,Thazard tigré,Carite tigre,2486,(Macleay 1883)
1750101515,BRS,Scomberomorus brasiliensis,Serra Spanish mackerel,Thazard serra,Serra,3286,"Collette, Russo & Zavala-Camin 1978"
17501015XX,KGX,Scomberomorus spp,Seerfishes nei,Thazards nca,Carites nep,2480,
1750101801,BUK,Gasterochisma melampus,Butterfly kingfish,Thon papillon,Atún chauchera,2489,Richardson 1845
1750102301,FRI,Auxis thazard,Frigate tuna,Auxide,Melva,2491,(Lacépède 1800)
1750102303,BLT,Auxis rochei,Bullet tuna,Bonitou,Melva(=Melvera),2492,(Risso 1810)
17501023XX018,FRZ,"Auxis thazard, A. rochei",Frigate and bullet tunas,Auxide et bonitou,Melva y melvera,3292,
1750102401,LTA,Euthynnus alletteratus,Little tunny(=Atl.black skipj),Thonine commune,Bacoreta,3293,(Rafinesque 1810)
1750102404,BKJ,Euthynnus lineatus,Black skipjack,Thonine noire,Barrilete negro,2493,Kishinouye 1920
1750102406,KAW,Euthynnus affinis,Kawakawa,Thonine orientale,Bacoreta oriental,3294,(Cantor 1849)
1750102501,SKJ,Katsuwonus pelamis,Skipjack tuna,Listao,Listado,2494,(Linnaeus 1758)
1750102601,BFT,Thunnus thynnus,Atlantic bluefin tuna,Thon rouge de l'Atlantique,Atún rojo del Atlántico,3296,(Linnaeus 1758)
1750102602,PBF,Thunnus orientalis,Pacific bluefin tuna,Thon bleu du Pacifique,Atún aleta azul del Pacífico,18734,(Temminck & Schlegel 1844)
1750102603,LOT,Thunnus tonggol,Longtail tuna,Thon mignon,Atún tongol,2495,(Bleeker 1851)
1750102604,BLF,Thunnus atlanticus,Blackfin tuna,Thon à nageoires noires,Atún aleta negra,3297,(Lesson 1831)
1750102605,ALB,Thunnus alalunga,Albacore,Germon,Atún blanco,2496,(Bonnaterre 1788)
1750102608,SBF,Thunnus maccoyii,Southern bluefin tuna,Thon rouge du Sud,Atún rojo del Sur,3298,(Castelnau 1872)
1750102610,YFT,Thunnus albacares,Yellowfin tuna,Albacore,Rabil,2497,(Bonnaterre 1788)
1750102612,BET,Thunnus obesus,Bigeye tuna,Thon obèse(=Patudo),Patudo,2498,(Lowe 1839)
17501026XX,TUS,Thunnus spp,True tunas nei,Thons Thunnus nca,Atunes verdaderos nep,3295,
1750102701,SLT,Allothunnus fallai,Slender tuna,Thon élégant,Atún lanzón,3299,Serventy 1948
17501XXXXX,MAX,Scombridae,Mackerels nei,Maquereaux nca,Caballas nep,3273,
17501XXXXX043,TUN,Thunnini,Tunas nei,Thonidés nca,Atunes nep,2470,
1750300402,SFA,Istiophorus platypterus,Indo-Pacific sailfish,Voilier indo-pacifique,Pez vela del Indo-Pacífico,3301,(Shaw & Nodder 1792)
1750300404,SAI,Istiophorus albicans,Atlantic sailfish,Voilier de l'Atlantique,Pez vela del Atlántico,2499,(Latreille 1804)
1750300505,BUM,Makaira nigricans,Blue marlin,Makaire bleu,Aguja azul,3303,Lacépède 1802
1750300507,BLM,Makaira indica,Black marlin,Makaire noir,Aguja negra,2500,(Cuvier 1832)
17503005XX,BXQ,Makaira spp,Marlins nei,Makaires nca,Agujas nep,20264,
1750300901,MSP,Tetrapturus belone,Mediterranean spearfish,Marlin de la Méditerranée,Marlín del Mediterráneo,3304,Rafinesque 1810
1750300903,MLS,Tetrapturus audax,Striped marlin,Marlin rayé,Marlín rayado,2501,(Philippi 1887)
1750300904,WHM,Tetrapturus albidus,Atlantic white marlin,Makaire blanc de l'Atlantique,Aguja blanca del Atlántico,3305,Poey 1860
1750300905,SSP,Tetrapturus angustirostris,Shortbill spearfish,Makaire à rostre court,Marlín trompa corta,2502,Tanaka 1915
1750300906,SPF,Tetrapturus pfluegeri,Longbill spearfish,Makaire bécune,Aguja picuda,3306,Robins & de Sylva 1963
1750300907,RSP,Tetrapturus georgii,Roundscale spearfish,Makaire épée,Marlín peto,3307,Lowe 1841
17503XXXXX,BIL,Istiophoridae,"Marlins,sailfishes,etc. nei","Makaires,marlins,voiliers nca","Agujas,marlines,peces vela nep",3300,
1750400301,SWO,Xiphias gladius,Swordfish,Espadon,Pez espada,2503,Linnaeus 1758
1750500101,SNK,Thyrsites atun,Snoek,Escolier,Sierra,2465,(Euphrasen 1791)
1750500201,WSM,Thyrsitops lepidopoides,White snake mackerel,Escolier blanc,Escolar sierra,2466,(Cuvier 1832)
1750500501,LEC,Lepidocybium flavobrunneum,Escolar,Escolier noir,Escolar negro,3267,(Smith 1843)
1750500701,OIL,Ruvettus pretiosus,Oilfish,Rouvet,Escolar clavo,2467,Cocco 1833
1750500802,TEZ,Paradiplospinus antarcticus,Antarctic escolar,Escolier antarctique,Escolar antártico,14087,Andriashev 1960
1750500901,GEM,Rexea solandri,Silver gemfish,Escolier tifiati,Escolar plateado,3268,(Cuvier 1832)
1750501701,PRP,Promethichthys prometheus,Roudi escolar,Escolier clair,Escolar prometeo,14592,(Cuvier 1832)
17505XXXXX,GEP,Gempylidae,"Snake mackerels, escolars nei","Escoliers, rouvets nca","Escolares, sierras nep",3266,
17506002XX,BEH,Benthodesmus spp,Frostfishes,,,18626,
1750600302,LHT,Trichiurus lepturus,Largehead hairtail,Poisson-sabre commun,Pez sable,2468,Linnaeus 1758
1750600601,SFS,Lepidopus caudatus,Silver scabbardfish,Sabre argenté,Pez cinto,3270,(Euphrasen 1788)
1750601201,BSF,Aphanopus carbo,Black scabbardfish,Sabre noir,Sable negro,2469,Lowe 1839
1750601202,APH,Aphanopus intermedius,Intermediate scabbardfish,Poisson-sabre tachuo,Sable intermedio,10448,Parin 1983
17506XXXXX,CUT,Trichiuridae,"Hairtails, scabbardfishes nei","Poissons-sabres, sabres nca","Peces sable, cintos nep",3269,
175XXXXXXX,TUX,Scombroidei,Tuna-like fishes nei,Poissons type thon nca,Peces parec. a los atunes nep,3271,
1760300401,BLB,Stromateus fiatola,Blue butterfish,Fiatole,Palometa fiatola,2504,Linnaeus 1758
1760300405,TMB,Stromateus brasiliensis,Southwest Atlantic butterfish,,Pampanito,15490,Fowler 1906
1760300407,BWB,Stromateus stellatus,Starry butterfish,Stromaté étoilé,Palometa cagavino,19059,Cuvier 1829
1760300901,SIP,Pampus argenteus,Silver pomfret,Aileron argenté,Palometón platero,2505,(Euphrasen 1788)
17603009XX,XPO,Pampus spp,Silver pomfrets nei,Ailerons nca,Palometones nep,3310,
1760301102,ERP,Peprilus paru,American harvestfish,Stromaté lune,Palometa pámpano,14262,(Linnaeus 1758)
1760301104,BUT,Peprilus triacanthus,Atlantic butterfish,Stromaté fossette,Palometa pintada,3313,(Peck 1804)
1760301105,PPO,Peprilus simillimus,Pacific pompano,Stromaté argenté,Palometa plateada,3314,(Ayres 1860)
1760301106,WPM,Peprilus medius,Pacific harvestfish,Stromaté du Pacifique,Palometa cometrapo,6609,(Peters 1869)
1760301107,YQP,Peprilus snyderi,Salema butterfish,Stromaté saléma,Palometa salema,20201,Gilbert & Starks 1904
17603011XX,BTG,Peprilus spp,Gulf butterfishes nei,Stromatés du Golfe nca,Pámpanos del Golfo nep,3312,
17603XXXXX,BUX,Stromateidae,"Butterfishes, pomfrets nei","Stromatés, ailerons nca","Pámpanos, palometónes nep",3309,
1760401201,DRI,Ariomma indica,Indian driftfish,Ariomme indienne,Arioma índica,2507,(Day 1871)
1760401202,IMB,Ariomma bondi,Silver-rag driftfish,Ariomme grise,,10546,Fowler 1930
1760500201,FPC,Anabas testudineus,Climbing perch,Anabas,Perca trepadora,3315,(Bloch 1792)
1760600103,UBA,Cubiceps caeruleus,Blue fathead,,,11658,Regan 1914
1760600104,UBP,Cubiceps capensis,Cape fathead,,,11659,(Smith 1845)
1760800101,CEO,Centrolophus niger,Rudderfish,Centrolophe noir,Romerillo,11176,(Gmelin 1789)
1760800302,HDV,Schedophilus ovalis,Imperial blackfish,Rouffe impérial,Rufo imperial,15111,(Cuvier 1833)
1760800309,SEY,Schedophilus velaini,Violet warehou,Rouffe africain,Rufo africano,16094,(Sauvage 1879)
1760800310,HDW,Schedophilus pemarco,Pemarco blackfish,Rouffe rayé,Rufo pemarco,18870,(Poll 1959)
1760801001,SEO,Seriolella porosa,Choicy ruff,Sériolelle argentine,Cojinoba savorín,3317,Guichenot 1848
1760801002,SEM,Seriolella brama,Common warehou,,,2509,(Günther 1860)
1760801004,SEP,Seriolella punctata,Silver warehou,,Cojinoba moteada,3318,(Forster 1801)
1760801005,SEU,Seriolella caerulea,White warehou,,Cojinoba del sur,2511,Guichenot 1848
17608010XX,BSP,Seriolella spp,Warehou nei,Sériolelles nca,Cojinobas nep,2508,
1760801502,BWA,Hyperoglyphe antarctica,Bluenose warehou,Rouffe antarctique,Rufo antártico,3319,(Carmichael 1819)
1760801503,HGY,Hyperoglyphe bythites,Black driftfish,,,18704,(Ginsburg 1954)
1760801504,HYW,Hyperoglyphe perciformis,Barrelfish,,,18705,(Mitchill 1818)
1760802001,BUP,Psenopsis anomala,Pacific rudderfish,Stromaté du Japon,Pámpano del Pacífico,3320,(Temminck & Schlegel 1844)
17608XXXXX,CEN,Centrolophidae,"Ruffs, barrelfishes nei",Centrolophes nca,"Rufos, romerillos nep",3316,
1760900701,FGG,Osphronemus goramy,Giant gourami,Gourami géant,Gurami gigante,2512,Lacépède 1801
1761001302,FGS,Trichogaster pectoralis,Snakeskin gourami,Gourami peau de serpent,Gurami piel de serpiente,3321,(Regan 1910)
1761001303,TGH,Trichogaster trichopterus,Three spot gourami,Gourami bleu,,15804,(Pallas 1770)
17610013XX,GOM,Trichogaster spp,Gouramis nei,Gouramis nca,Guramis nep,2513,
1761100601,FGO,Helostoma temminckii,Kissing gourami,Gourami embrasseur,Gurami besador,3322,Cuvier 1829
1771000101,YRS,Sphyraena sphyraena,European barracuda,Bécune européenne,Espetón,15387,(Linnaeus 1758)
1771000103,BAC,Sphyraena jello,Pickhandle barracuda,Bécune jello,Picuda serpentina,15383,Cuvier 1829
1771000104,YRB,Sphyraena obtusata,Obtuse barracuda,Bécune obtuse,Picuda obtusa,15384,Cuvier 1829
1771000106,YRG,Sphyraena argentea,Pacific barracuda,,,15376,Girard 1854
1771000107,GBA,Sphyraena barracuda,Great barracuda,Barracuda,Picuda barracuda,3048,(Walbaum 1792)
1771000108,YRE,Sphyraena ensis,Mexican barracuda,Bécune mexicaine,Picuda picúa,15378,Jordan & Gilbert 1882
1771000109,YRU,Sphyraena guachancho,Guachanche barracuda,Bécune guachanche,,15379,Cuvier 1829
1771000115,BAG,Sphyraena afra,Guinean barracuda,Bécune guinéenne,Espetón de Guinea,3049,Peters 1844
1771000117,BAN,Sphyraena putnamae,Sawtooth barracuda,Bécune chevronnée,,16089,Jordan & Seale 1905
17710001XX,BAR,Sphyraena spp,Barracudas nei,Bécunes nca,Picudas nep,2255,
1771501101,SJJ,Scartichthys gigas,Giant blenny,,,15102,(Steindachner 1876)
17715XXXXX,BLE,Blenniidae,Combtooth blennies,Blennies(=Baveuses),Babosas,3251,
1771900101,CNA,Channa argus,Snakehead,Poisson tête de serpent,Cabeza de serpiente,2270,(Cantor 1842)
1771900102,CNP,Channa punctata,Spotted snakehead,Tête de serpent tachetée,Cabeza de serpiente moteada,3061,(Bloch 1793)
1771900103,FSS,Channa striata,Striped snakehead,Tête de serpent strié,Cabeza de serpiente cabrío,3062,(Bloch 1793)
1771900104,FIS,Channa micropeltes,Indonesian snakehead,Tête de serpent d'Indonésie,Cabeza de serpiente rojo,2271,(Cuvier 1831)
1771900107,KNA,Channa marulius,Great snakehead,,,11275,(Hamilton 1822)
17719001XX,FSN,Channa spp,Snakeheads(=Murrels) nei,Poissons tête de serpent nca,Cabezas de serpiente nep,3060,
1771900202,QFW,Parachanna obscura,African obscure snakehead,,,20347,(Günther 1861)
17719002XX,QRX,Parachanna spp,Parachanna snakeheads nei,,,20360,
1772200201,UCM,Auchenionchus microcirrhis,,,,10650,(Valenciennes 1836)
1780100101,REG,Sebastes marinus,Golden redfish,Sébaste doré,Gallineta dorada,3324,(Linnaeus 1758)
1780100102,SFV,Sebastes viviparus,Norway redfish,Petit sébaste,,15221,Krøyer 1845
1780100103,WRO,Sebastes entomelas,Widow rockfish,Sébaste rocote,Rocote,2523,(Jordan & Gilbert 1880)
1780100104,YRO,Sebastes flavidus,Yellowtail rockfish,Sébaste à queue jaune,Chancharro cola amarilla,3325,(Ayres 1862)
1780100105,SFP,Sebastes serriceps,Treefish,,,15219,(Jordan & Gilbert 1880)
1780100106,SEQ,Sebastes rosaceus,Rosy rockfish,,,15216,Girard 1854
1780100107,SED,Sebastes serranoides,Olive rockfish,,,15218,(Eigenmann & Eigenmann 1890)
1780100108,SFY,Sebastes mystinus,Blue rockfish,,,15215,(Jordan & Gilbert 1881)
1780100109,OPP,Sebastes alutus,Pacific ocean perch,Sébaste du Pacifique,Gallineta del Pacífico,3326,(Gilbert 1890)
1780100111,SFW,Sebastes miniatus,Vermilion rockfish,,,15213,(Jordan & Gilbert 1880)
1780100112,REB,Sebastes mentella,Beaked redfish,Sébaste du Nord,Gallineta nórdica,3327,(Travin 1951)
1780100113,REC,Sebastes capensis,Cape redfish,Sébaste du Cap,Gallineta del Cabo,3328,(Gmelin 1789)
1780100115,SPG,Sebastes pinniger,Canary rockfish,Sébaste citron,Chancharro flioma,3329,(Gill 1864)
1780100116,SGO,Sebastes goodei,Chilipepper rockfish,Sébaste piment,Chancharro pimienta,2526,(Eigenmann & Eigenmann 1890)
1780100117,SFO,Sebastes constellatus,Starry rockfish,,,15207,(Jordan & Gilbert 1880)
1780100121,SFJ,Sebastes caurinus,Copper rockfish,,,15206,Richardson 1844
1780100122,SFD,Sebastes diploproa,Splitnose rockfish,,,15208,(Gilbert 1890)
1780100123,SFE,Sebastes elongatus,Greenstriped rockfish,,,15209,Ayres 1859
1780100125,SFK,Sebastes jordani,Shortbelly rockfish,,,15211,(Gilbert 1896)
1780100128,SFL,Sebastes schlegeli,Korean rockfish,,,15217,Valenciennes 1837
1780100130,SWD,Sebastes reedi,Yellowmouth rockfish,,,18584,(Westrheim & Tsuyuki 1967)
1780100131,SBY,Sebastes brevispinis,Silvergray rockfish,,,18660,(Bean 1884)
1780100132,RMG,Sebastes melanops,Black rockfish,,,18588,Girard 1856
1780100134,RPJ,Sebastes proriger,Redstripe rockfish,,,18661,(Jordan & Gilbert 1880)
1780100135,RRV,Sebastes ruberrimus,Yelloweye rockfish,,,18587,(Jordan & Gilbert 1883)
1780100141,RVN,Sebastes nebulosus,China rockfish,,,18719,Ayres 1854
1780100143,RVB,Sebastes babcocki,Redbanded rockfish,,,18715,(Thompson 1915)
1780100144,RVR,Sebastes aurora,Aurora rockfish,,,18714,(Gilbert 1890)
1780100145,RVZ,Sebastes zacentrus,Sharpchin rockfish,,,18724,(Gilbert 1890)
1780100146,RVM,Sebastes melanostomus,Blackgill rockfish,,,18718,(Eigenmann & Eigenmann 1890)
1780100147,RFC,Sebastes crameri,Darkblotched rockfish,,,18730,(Jordan 1897)
1780100148,REQ,Sebastes oculatus,Patagonian redfish,,Chancharro cabrilla,19217,Valenciennes 1833
1780100149,QYR,Sebastes chlorostictus,Greenspotted rockfish,,Rocote verde,20368,(Jordan & Gilbert 1880)
1780100150,QYS,Sebastes carnatus,Gopher rockfish,,Rocote amarillo,20369,(Jordan & Gilbert 1880)
1780100151,QYT,Sebastes levis,Cowcod,,Rocote vaquilla,20370,(Eigenmann & Eigenmann 1889)
1780100153,QYV,Sebastes rufus,Bank rockfish,,Rocote rojo,20372,(Eigenmann & Eigenmann 1890)
17801001XX,RED,Sebastes spp,Atlantic redfishes nei,Sébastes de l'Atlantique nca,Gallinetas del Atlántico nep,2522,
1780100901,BBS,Scorpaena porcus,Black scorpionfish,Rascasse brune,Rascacio,3331,Linnaeus 1758
1780100902,RSE,Scorpaena scrofa,Red scorpionfish,Rascasse rouge,Cabracho,2527,Linnaeus 1758
1780100906,SIQ,Scorpaena histrio,Player scorpionfish,,,15169,Jenyns 1840
1780100912,SNQ,Scorpaena notata,Small red scorpionfish,Petite rascasse,,15171,Rafinesque 1810
1780100913,SSW,Scorpaena angolensis,Angola rockfish,,,15165,Norman 1935
1780100915,EZS,Scorpaena elongata,Slender rockfish,Rascasse rose,Gallineta rosada,19316,Cadenat 1943
1780100917,SVV,Scorpaena stephanica,Spotted-fin rockfish,Rascasse à nageoires tachetées,Rascacio aleta manchada,6324,Cadenat 1943
17801009XX,SCS,Scorpaena spp,"Scorpionfishes, rockfishes nei",Rascasses nca,"Rascacios, cabrachos nep",3330,
1780101703,BRF,Helicolenus dactylopterus,Blackbelly rosefish,Sébaste chèvre,Gallineta,2528,(Delaroche 1809)
1780101704,HFR,Helicolenus percoides,Red gurnard perch,,,18841,(Richardson & Solander 1842)
1780101902,POI,Pontinus kuhlii,Offshore rockfish,Rascasse du large,Rascacio de fuera,3333,(Bowdich 1825)
1780103602,PZO,Pterois volitans,Red lionfish,Rascasse volante,Pez león,14740,(Linnaeus 1758)
1780107901,SJU,Sebastolobus alascanus,Shortspine thornyhead,,Chancharro alacrán,15223,Bean 1890
1780107902,SJZ,Sebastolobus altivelis,Longspine thornyhead,,,18585,Gilbert 1896
1780108003,TZY,Trachyscorpia echinata,Spiny scorpionfish,Rascasse épineuse,Rascacio espinoso,18999,(Koehler 1896)
17801XXXXX,SCO,Scorpaenidae,"Scorpionfishes, redfishes nei","Rascasses, sébastes nca","Rascacios, gallinetas nep",2521,
1780200205,GUN,Trigla lyra,Piper gurnard,Grondin lyre,Garneo,3335,Linnaeus 1758
17802002XX,GUY,Trigla spp,Gurnards nei,Grondins nca,Garneos nep,2529,
1780200301,KUG,Chelidonichthys kumu,Bluefin gurnard,Grondin aile bleue,Testolín de aleta azul,3336,(Cuvier 1829)
1780200302,GUU,Chelidonichthys lucerna,Tub gurnard,Grondin perlon,Begel,2530,(Linnaeus 1758)
1780200304,CTZ,Chelidonichthys lastoviza,Streaked gurnard,Grondin camard,Rubio,11317,(Bonnaterre 1788)
1780200307,GUC,Chelidonichthys capensis,Cape gurnard,Grondin du Cap,Rubio del Cabo,3337,(Cuvier 1829)
1780200310,GUM,Chelidonichthys obscurus,Longfin gurnard,Grondin sombre,Arete aleton,18578,(Bloch & Schneider 1801)
1780200403,GUR,Aspitrigla cuculus,Red gurnard,Grondin rouge,Arete,2533,(Linnaeus 1758)
1780200803,LDY,Lepidotrigla brachyoptera,Scaly gurnard,,,13108,Hutton 1872
1780200807,LDV,Lepidotrigla cavillone,Large-scaled gurnard,Cavillone,,13110,(Lacépède 1801)
17802020XX,SRA,Prionotus spp,Atlantic searobins,Grondins,Rubios americanos,3338,
1780202501,BEG,Pterygotrigla polyommata,Latchet(=Sharpbeak gurnard),Grondin pointu,Cabete picudo,3339,(Richardson 1839)
1780202502,JGU,Pterygotrigla picta,Spotted gurnard,,,18575,(Günther 1880)
1780207001,GUG,Eutrigla gurnardus,Grey gurnard,Grondin gris,Borracho,2532,(Linnaeus 1758)
17802XXXXX,GUX,Triglidae,"Gurnards, searobins nei","Grondins, cavillones nca","Cabetes, rubios nep",3334,
1780700501,CLI,Ophiodon elongatus,Lingcod,Morue-lingue,Bacalao largo(=Lorcha),3340,Girard 1854
1780701402,ATK,Pleurogrammus azonus,Okhotsk atka mackerel,Terpuga arabesque de Okhotsk,Lorcha de Okhotsk,2534,Jordan & Metz 1913
1780701403,HUM,Pleurogrammus monopterygius,Atka mackerel,Terpuga atka,Lorcha de atka,14439,(Pallas 1810)
1780702902,HXQ,Hexagrammos decagrammus,Kelp greenling,,,19139,(Pallas 1810)
1780800101,ESZ,Erilepis zonifer,Skilfish,,,12113,(Lockington 1880)
1780800401,SAB,Anoplopoma fimbria,Sablefish,Morue charbonnière,Bacalao negro,3341,(Pallas 1814)
1780900302,GMK,Grammoplites suppositus,Spotfin flathead,Platycéphale épée,,18986,(Troschel 1840)
1780901801,FLI,Platycephalus indicus,Bartail flathead,Platycéphale indien,Chato índico,2535,(Linnaeus 1758)
17809XXXXX,FLH,Platycephalidae,Flatheads nei,Platycéphalidés nca,Platicefálidos nep,3342,
1781103001,ZSP,Zanclorhynchus spinifer,Antarctic horsefish,Cacique antarctique,Cacique antártico,16042,Günther 1880
1781301203,MXV,Myoxocephalus scorpius,Shorthorn sculpin,Chaboisseau à épines courtes,,6515,(Linnaeus 1758)
17813012XX,SCU,Myoxocephalus spp,Sculpins,Chaboisseaux,Charrascos,3343,
1781303001,SMQ,Scorpaenichthys marmoratus,Cabezon,,Cabezón,15174,(Ayres 1854)
17813XXXXX,SWU,Cottidae,Sculpins nei,Chabots nca,Cótidos nep,18761,
1781602205,NRC,Normanichthys crockeri,Mote sculpin,Mote,Mote camotillo,2536,Clark 1937
1781904401,AFT,Agonus cataphractus,Hooknose,Souris de mer,,10244,(Linnaeus 1758)
1782000301,LUM,Cyclopterus lumpus,Lumpfish(=Lumpsucker),Lompe,Liebre de mar,2537,Linnaeus 1758
1782300908,TZK,Liparis tanakae,Tanaka's snailfish,,Tanaka,19305,(Gilbert & Burke 1912)
1782400201,DYL,Dactylopterus volitans,Flying gurnard,Grondin volant,Alón volador,11761,(Linnaeus 1758)
1830100101,MSF,Arnoglossus laterna,Mediterranean scaldfish,Arnoglosse de Méditerranée,Serrandell,3349,(Walbaum 1792)
1830100103,RLI,Arnoglossus imperialis,Imperial scaldfish,Arnoglosse imperial,,10569,(Rafinesque 1810)
1830100104,RNH,Arnoglossus thori,Thor's scaldfish,Arnoglosse tacheté,,10570,Kyle 1913
1830101801,OUB,Bothus podas,Wide-eyed flounder,Rombou podas,,10920,(Delaroche 1809)
1830101805,OUN,Bothus pantherinus,Leopard flounder,Rombou léopard,Lenguado leopardo,10919,(Rüppell 1830)
18301XXXXX,LEF,Bothidae,Lefteye flounders nei,"Arnoglosses, rombous nca","Rodaballos, rombos, etc. nep",3348,
1830200201,HAL,Hippoglossus hippoglossus,Atlantic halibut,Flétan de l'Atlantique,Fletán del Atlántico,3353,(Linnaeus 1758)
1830200202,HAP,Hippoglossus stenolepis,Pacific halibut,Flétan du Pacifique,Fletán del Pacífico,2542,Schmidt 1904
1830200405,PLE,Pleuronectes platessa,European plaice,Plie d'Europe,Solla europea,3354,Linnaeus 1758
1830200408,ALP,Pleuronectes quadrituberculat.,Alaska plaice,Plie de l'Alaska,Solla de Alaska,2543,Pallas 1814
